Popolazione residente nei comuni d'Italia al 1° gennaio 2017
"Codice_ISTAT","Comune","Maschi","Femmine","Totale"
"004055","Castiglione Falletto","357.0","348.0","705.0"
"004056","Castiglione Tinella","429.0","455.0","884.0"
"004057","Castino","252.0","235.0","487.0"
"004058","Cavallerleone","342.0","302.0","644.0"
"004059","Cavallermaggiore","2693.0","2791.0","5484.0"
"004060","Celle di Macra","56.0","43.0","99.0"
"004061","Centallo","3530.0","3387.0","6917.0"
"004062","Ceresole Alba","1072.0","1000.0","2072.0"
"004063","Cerretto Langhe","236.0","215.0","451.0"
"004064","Cervasca","2561.0","2523.0","5084.0"
"004065","Cervere","1135.0","1121.0","2256.0"
"004066","Ceva","2801.0","2967.0","5768.0"
"004067","Cherasco","4472.0","4624.0","9096.0"
"004068","Chiusa di Pesio","1776.0","1847.0","3623.0"
"004069","Cigliè","95.0","94.0","189.0"
"004070","Cissone","49.0","39.0","88.0"
"004071","Clavesana","425.0","410.0","835.0"
"004072","Corneliano d'Alba","1010.0","1072.0","2082.0"
"004073","Cortemilia","1114.0","1185.0","2299.0"
"004074","Cossano Belbo","480.0","481.0","961.0"
"004075","Costigliole Saluzzo","1684.0","1662.0","3346.0"
"004076","Cravanzana","191.0","196.0","387.0"
"004077","Crissolo","92.0","77.0","169.0"
"004078","Cuneo","26868.0","29256.0","56124.0"
"004079","Demonte","996.0","992.0","1988.0"
"004080","Diano d'Alba","1816.0","1792.0","3608.0"
"004081","Dogliani","2371.0","2422.0","4793.0"
"004082","Dronero","3415.0","3640.0","7055.0"
"004083","Elva","49.0","43.0","92.0"
"004084","Entracque","458.0","377.0","835.0"
"004085","Envie","1007.0","1016.0","2023.0"
"004086","Farigliano","878.0","879.0","1757.0"
"004087","Faule","249.0","245.0","494.0"
"004088","Feisoglio","153.0","154.0","307.0"
"004089","Fossano","12209.0","12352.0","24561.0"
"004090","Frabosa Soprana","381.0","351.0","732.0"
"004091","Frabosa Sottana","848.0","701.0","1549.0"
"004092","Frassino","141.0","121.0","262.0"
"004093","Gaiola","305.0","284.0","589.0"
"004094","Gambasca","190.0","174.0","364.0"
"004095","Garessio","1551.0","1629.0","3180.0"
"004096","Genola","1326.0","1336.0","2662.0"
"004097","Gorzegno","148.0","145.0","293.0"
"004098","Gottasecca","75.0","73.0","148.0"
"004099","Govone","1068.0","1149.0","2217.0"
"004100","Grinzane Cavour","966.0","1009.0","1975.0"
"004101","Guarene","1763.0","1810.0","3573.0"
"004102","Igliano","37.0","35.0","72.0"
"004103","Isasca","47.0","34.0","81.0"
"004104","Lagnasco","747.0","710.0","1457.0"
"004105","La Morra","1355.0","1353.0","2708.0"
"004106","Lequio Berria","260.0","221.0","481.0"
"004107","Lequio Tanaro","383.0","388.0","771.0"
"004108","Lesegno","369.0","416.0","785.0"
"004109","Levice","112.0","104.0","216.0"
"004110","Limone Piemonte","757.0","712.0","1469.0"
"004111","Lisio","100.0","93.0","193.0"
"004112","Macra","30.0","27.0","57.0"
"004113","Magliano Alfieri","1057.0","1129.0","2186.0"
"004114","Magliano Alpi","1101.0","1146.0","2247.0"
"004115","Mango","646.0","657.0","1303.0"
"004116","Manta","1831.0","1968.0","3799.0"
"004117","Marene","1636.0","1612.0","3248.0"
"004118","Margarita","715.0","730.0","1445.0"
"004119","Marmora","32.0","30.0","62.0"
"004120","Marsaglia","116.0","123.0","239.0"
"004121","Martiniana Po","400.0","370.0","770.0"
"004122","Melle","155.0","140.0","295.0"
"004123","Moiola","124.0","108.0","232.0"
"004124","Mombarcaro","125.0","134.0","259.0"
"004125","Mombasiglio","278.0","333.0","611.0"
"004126","Monastero di Vasco","636.0","671.0","1307.0"
"004127","Monasterolo Casotto","44.0","35.0","79.0"
"004128","Monasterolo di Savigliano","679.0","694.0","1373.0"
"004129","Monchiero","293.0","290.0","583.0"
"004130","Mondovì","11013.0","11498.0","22511.0"
"004131","Monesiglio","282.0","351.0","633.0"
"004132","Monforte d'Alba","1012.0","1038.0","2050.0"
"004133","Montà","2263.0","2457.0","4720.0"
"004134","Montaldo di Mondovì","268.0","285.0","553.0"
"004135","Montaldo Roero","425.0","412.0","837.0"
"004136","Montanera","387.0","364.0","751.0"
"004137","Montelupo Albese","262.0","264.0","526.0"
"004138","Montemale di Cuneo","120.0","114.0","234.0"
"004139","Monterosso Grana","264.0","245.0","509.0"
"004140","Monteu Roero","823.0","804.0","1627.0"
"004141","Montezemolo","136.0","125.0","261.0"
"004142","Monticello d'Alba","1142.0","1176.0","2318.0"
"004143","Moretta","2030.0","2111.0","4141.0"
"004144","Morozzo","1021.0","1023.0","2044.0"
"004145","Murazzano","401.0","407.0","808.0"
"004146","Murello","486.0","475.0","961.0"
"004147","Narzole","1710.0","1760.0","3470.0"
"004148","Neive","1662.0","1772.0","3434.0"
"004149","Neviglie","189.0","187.0","376.0"
"004150","Niella Belbo","187.0","185.0","372.0"
"004151","Niella Tanaro","559.0","492.0","1051.0"
"004152","Novello","488.0","489.0","977.0"
"004153","Nucetto","208.0","212.0","420.0"
"004154","Oncino","50.0","37.0","87.0"
"004155","Ormea","803.0","802.0","1605.0"
"004156","Ostana","49.0","32.0","81.0"
"004157","Paesana","1330.0","1403.0","2733.0"
"004158","Pagno","290.0","293.0","583.0"
"004159","Pamparato","162.0","137.0","299.0"
"004160","Paroldo","106.0","110.0","216.0"
"004161","Perletto","153.0","136.0","289.0"
"004162","Perlo","60.0","56.0","116.0"
"004163","Peveragno","2746.0","2838.0","5584.0"
"004164","Pezzolo Valle Uzzone","167.0","172.0","339.0"
"004165","Pianfei","1089.0","1085.0","2174.0"
"004166","Piasco","1377.0","1413.0","2790.0"
"004167","Pietraporzio","38.0","34.0","72.0"
"004168","Piobesi d'Alba","663.0","662.0","1325.0"
"004169","Piozzo","491.0","507.0","998.0"
"004170","Pocapaglia","1638.0","1673.0","3311.0"
"004171","Polonghera","564.0","582.0","1146.0"
"004172","Pontechianale","89.0","80.0","169.0"
"004173","Pradleves","124.0","119.0","243.0"
"004174","Prazzo","78.0","89.0","167.0"
"004175","Priero","258.0","255.0","513.0"
"004176","Priocca","987.0","1023.0","2010.0"
"004177","Priola","352.0","338.0","690.0"
"004178","Prunetto","226.0","223.0","449.0"
"004179","Racconigi","4948.0","5065.0","10013.0"
"004180","Revello","2138.0","2105.0","4243.0"
"004181","Rifreddo","524.0","532.0","1056.0"
"004182","Rittana","51.0","58.0","109.0"
"004183","Roaschia","54.0","50.0","104.0"
"004184","Roascio","53.0","48.0","101.0"
"004185","Robilante","1121.0","1158.0","2279.0"
"004186","Roburent","253.0","240.0","493.0"
"004187","Roccabruna","765.0","802.0","1567.0"
"004188","Rocca Cigliè","66.0","73.0","139.0"
"004189","Rocca de' Baldi","841.0","832.0","1673.0"
"004190","Roccaforte Mondovì","1122.0","1021.0","2143.0"
"004191","Roccasparvera","374.0","371.0","745.0"
"004192","Roccavione","1344.0","1349.0","2693.0"
"004193","Rocchetta Belbo","85.0","82.0","167.0"
"004194","Roddi","790.0","821.0","1611.0"
"004195","Roddino","220.0","190.0","410.0"
"004196","Rodello","483.0","488.0","971.0"
"004197","Rossana","463.0","434.0","897.0"
"004198","Ruffia","192.0","174.0","366.0"
"004199","Sale delle Langhe","259.0","236.0","495.0"
"004200","Sale San Giovanni","92.0","85.0","177.0"
"004201","Saliceto","623.0","662.0","1285.0"
"004202","Salmour","383.0","320.0","703.0"
"004203","Saluzzo","8260.0","8708.0","16968.0"
"004204","Sambuco","43.0","45.0","88.0"
"004205","Sampeyre","513.0","511.0","1024.0"
"004206","San Benedetto Belbo","84.0","84.0","168.0"
"004207","San Damiano Macra","220.0","204.0","424.0"
"004208","Sanfrè","1495.0","1543.0","3038.0"
"004209","Sanfront","1187.0","1194.0","2381.0"
"004210","San Michele Mondovì","926.0","1031.0","1957.0"
"004211","Sant'Albano Stura","1248.0","1172.0","2420.0"
"004212","Santa Vittoria d'Alba","1405.0","1425.0","2830.0"
"004213","Santo Stefano Belbo","1937.0","2012.0","3949.0"
"004214","Santo Stefano Roero","661.0","719.0","1380.0"
"004215","Savigliano","10443.0","11028.0","21471.0"
"004216","Scagnello","90.0","98.0","188.0"
"004217","Scarnafigi","1076.0","1082.0","2158.0"
"004218","Serralunga d'Alba","298.0","271.0","569.0"
"004219","Serravalle Langhe","165.0","140.0","305.0"
"004220","Sinio","276.0","253.0","529.0"
"004221","Somano","173.0","168.0","341.0"
"004222","Sommariva del Bosco","3099.0","3205.0","6304.0"
"004223","Sommariva Perno","1354.0","1437.0","2791.0"
"004224","Stroppo","51.0","53.0","104.0"
"004225","Tarantasca","1084.0","1018.0","2102.0"
"004226","Torre Bormida","95.0","97.0","192.0"
"004227","Torre Mondovì","236.0","252.0","488.0"
"004228","Torre San Giorgio","352.0","380.0","732.0"
"004229","Torresina","23.0","30.0","53.0"
"004230","Treiso","426.0","395.0","821.0"
"004231","Trezzo Tinella","172.0","148.0","320.0"
"004232","Trinità","1102.0","1143.0","2245.0"
"004233","Valdieri","469.0","448.0","917.0"
"004234","Valgrana","392.0","387.0","779.0"
"004235","Valloriate","62.0","50.0","112.0"
"004236","Valmala","35.0","15.0","50.0"
"004237","Venasca","693.0","731.0","1424.0"
"004238","Verduno","282.0","282.0","564.0"
"004239","Vernante","551.0","615.0","1166.0"
"004240","Verzuolo","3152.0","3268.0","6420.0"
"004241","Vezza d'Alba","1145.0","1148.0","2293.0"
"004242","Vicoforte","1565.0","1588.0","3153.0"
"004243","Vignolo","1271.0","1306.0","2577.0"
"004244","Villafalletto","1460.0","1446.0","2906.0"
"004245","Villanova Mondovì","2826.0","2956.0","5782.0"
"004246","Villanova Solaro","399.0","375.0","774.0"
"004247","Villar San Costanzo","764.0","771.0","1535.0"
"004248","Vinadio","338.0","315.0","653.0"
"004249","Viola","191.0","187.0","378.0"
"004250","Vottignasco","275.0","263.0","538.0"
"005001","Agliano Terme","813.0","810.0","1623.0"
"005002","Albugnano","265.0","249.0","514.0"
"005003","Antignano","468.0","486.0","954.0"
"005004","Aramengo","292.0","292.0","584.0"
"005005","Asti","36374.0","39790.0","76164.0"
"005006","Azzano d'Asti","180.0","215.0","395.0"
"005007","Baldichieri d'Asti","549.0","549.0","1098.0"
"005008","Belveglio","169.0","171.0","340.0"
"005009","Berzano di San Pietro","222.0","202.0","424.0"
"005010","Bruno","156.0","166.0","322.0"
"005011","Bubbio","417.0","455.0","872.0"
"005012","Buttigliera d'Asti","1314.0","1284.0","2598.0"
"005013","Calamandrana","860.0","884.0","1744.0"
"005014","Calliano","645.0","645.0","1290.0"
"005015","Calosso","644.0","621.0","1265.0"
"005016","Camerano Casasco","234.0","232.0","466.0"
"005017","Canelli","5058.0","5407.0","10465.0"
"005018","Cantarana","497.0","507.0","1004.0"
"005019","Capriglio","146.0","141.0","287.0"
"005020","Casorzo","300.0","327.0","627.0"
"005021","Cassinasco","299.0","290.0","589.0"
"005022","Castagnole delle Lanze","1831.0","1941.0","3772.0"
"005023","Castagnole Monferrato","618.0","627.0","1245.0"
"005024","Castel Boglione","324.0","277.0","601.0"
"005025","Castell'Alfero","1347.0","1408.0","2755.0"
"005026","Castellero","152.0","152.0","304.0"
"005027","Castelletto Molina","74.0","94.0","168.0"
"005028","Castello di Annone","915.0","924.0","1839.0"
"005029","Castelnuovo Belbo","427.0","444.0","871.0"
"005030","Castelnuovo Calcea","374.0","380.0","754.0"
"005031","Castelnuovo Don Bosco","1589.0","1646.0","3235.0"
"005032","Castel Rocchero","208.0","198.0","406.0"
"005033","Cellarengo","346.0","360.0","706.0"
"005034","Celle Enomondo","234.0","253.0","487.0"
"005035","Cerreto d'Asti","118.0","110.0","228.0"
"005036","Cerro Tanaro","302.0","296.0","598.0"
"005037","Cessole","199.0","197.0","396.0"
"005038","Chiusano d'Asti","103.0","116.0","219.0"
"005039","Cinaglio","219.0","222.0","441.0"
"005040","Cisterna d'Asti","627.0","606.0","1233.0"
"005041","Coazzolo","154.0","144.0","298.0"
"005042","Cocconato","733.0","738.0","1471.0"
"005044","Corsione","108.0","107.0","215.0"
"005045","Cortandone","164.0","167.0","331.0"
"005046","Cortanze","144.0","130.0","274.0"
"005047","Cortazzone","334.0","329.0","663.0"
"005048","Cortiglione","290.0","285.0","575.0"
"005049","Cossombrato","246.0","269.0","515.0"
"005050","Costigliole d'Asti","2907.0","2958.0","5865.0"
"005051","Cunico","241.0","236.0","477.0"
"005052","Dusino San Michele","528.0","518.0","1046.0"
"005053","Ferrere","799.0","808.0","1607.0"
"005054","Fontanile","269.0","303.0","572.0"
"005055","Frinco","402.0","373.0","775.0"
"005056","Grana","278.0","318.0","596.0"
"005057","Grazzano Badoglio","301.0","313.0","614.0"
"005058","Incisa Scapaccino","1145.0","1097.0","2242.0"
"005059","Isola d'Asti","978.0","1066.0","2044.0"
"005060","Loazzolo","175.0","183.0","358.0"
"005061","Maranzana","140.0","128.0","268.0"
"005062","Maretto","195.0","179.0","374.0"
"005063","Moasca","249.0","236.0","485.0"
"005064","Mombaldone","114.0","87.0","201.0"
"005065","Mombaruzzo","554.0","550.0","1104.0"
"005066","Mombercelli","1096.0","1143.0","2239.0"
"005067","Monale","511.0","490.0","1001.0"
"005068","Monastero Bormida","423.0","509.0","932.0"
"005069","Moncalvo","1416.0","1572.0","2988.0"
"005070","Moncucco Torinese","448.0","429.0","877.0"
"005071","Mongardino","456.0","461.0","917.0"
"005072","Montabone","168.0","172.0","340.0"
"005073","Montafia","481.0","464.0","945.0"
"005074","Montaldo Scarampi","367.0","403.0","770.0"
"005075","Montechiaro d'Asti","620.0","649.0","1269.0"
"005076","Montegrosso d'Asti","1163.0","1169.0","2332.0"
"005077","Montemagno","543.0","603.0","1146.0"
"005079","Moransengo","103.0","96.0","199.0"
"005080","Nizza Monferrato","4967.0","5402.0","10369.0"
"005081","Olmo Gentile","39.0","39.0","78.0"
"005082","Passerano Marmorito","229.0","220.0","449.0"
"005083","Penango","248.0","231.0","479.0"
"005084","Piea","293.0","290.0","583.0"
"005085","Pino d'Asti","112.0","111.0","223.0"
"005086","Piovà Massaia","311.0","326.0","637.0"
"005087","Portacomaro","973.0","1047.0","2020.0"
"005088","Quaranti","94.0","87.0","181.0"
"005089","Refrancore","755.0","808.0","1563.0"
"005090","Revigliasco d'Asti","372.0","397.0","769.0"
"005091","Roatto","195.0","200.0","395.0"
"005092","Robella","257.0","240.0","497.0"
"005093","Rocca d'Arazzo","480.0","455.0","935.0"
"005094","Roccaverano","220.0","177.0","397.0"
"005095","Rocchetta Palafea","170.0","176.0","346.0"
"005096","Rocchetta Tanaro","698.0","747.0","1445.0"
"005097","San Damiano d'Asti","4123.0","4219.0","8342.0"
"005098","San Giorgio Scarampi","63.0","58.0","121.0"
"005099","San Martino Alfieri","332.0","326.0","658.0"
"005100","San Marzano Oliveto","524.0","504.0","1028.0"
"005101","San Paolo Solbrito","607.0","600.0","1207.0"
"005103","Scurzolengo","265.0","270.0","535.0"
"005104","Serole","61.0","58.0","119.0"
"005105","Sessame","133.0","134.0","267.0"
"005106","Settime","273.0","275.0","548.0"
"005107","Soglio","72.0","76.0","148.0"
"005108","Tigliole","835.0","881.0","1716.0"
"005109","Tonco","429.0","421.0","850.0"
"005110","Tonengo","118.0","122.0","240.0"
"005111","Vaglio Serra","145.0","135.0","280.0"
"005112","Valfenera","1245.0","1214.0","2459.0"
"005113","Vesime","308.0","315.0","623.0"
"005114","Viale","123.0","122.0","245.0"
"005115","Viarigi","457.0","466.0","923.0"
"005116","Vigliano d'Asti","413.0","398.0","811.0"
"005117","Villafranca d'Asti","1500.0","1564.0","3064.0"
"005118","Villanova d'Asti","2760.0","2907.0","5667.0"
"005119","Villa San Secondo","185.0","208.0","393.0"
"005120","Vinchio","305.0","293.0","598.0"
"005121","Montiglio Monferrato","818.0","843.0","1661.0"
"006001","Acqui Terme","9159.0","10536.0","19695.0"
"006002","Albera Ligure","164.0","148.0","312.0"
"006003","Alessandria","45001.0","48838.0","93839.0"
"006004","Alfiano Natta","376.0","371.0","747.0"
"006005","Alice Bel Colle","405.0","359.0","764.0"
"006006","Alluvioni Cambiò","437.0","472.0","909.0"
"006007","Altavilla Monferrato","240.0","215.0","455.0"
"006008","Alzano Scrivia","193.0","185.0","378.0"
"006009","Arquata Scrivia","3091.0","3313.0","6404.0"
"006010","Avolasca","135.0","136.0","271.0"
"006011","Balzola","662.0","695.0","1357.0"
"006012","Basaluzzo","1052.0","1044.0","2096.0"
"006013","Bassignana","812.0","889.0","1701.0"
"006014","Belforte Monferrato","266.0","253.0","519.0"
"006015","Bergamasco","360.0","372.0","732.0"
"006016","Berzano di Tortona","81.0","76.0","157.0"
"006017","Bistagno","912.0","960.0","1872.0"
"006018","Borghetto di Borbera","1000.0","1002.0","2002.0"
"006019","Borgoratto Alessandrino","270.0","315.0","585.0"
"006020","Borgo San Martino","694.0","726.0","1420.0"
"006021","Bosco Marengo","1215.0","1207.0","2422.0"
"006022","Bosio","607.0","582.0","1189.0"
"006023","Bozzole","181.0","163.0","344.0"
"006024","Brignano-Frascata","233.0","217.0","450.0"
"006025","Cabella Ligure","283.0","250.0","533.0"
"006026","Camagna Monferrato","261.0","264.0","525.0"
"006027","Camino","395.0","414.0","809.0"
"006028","Cantalupo Ligure","256.0","264.0","520.0"
"006029","Capriata d'Orba","925.0","947.0","1872.0"
"006030","Carbonara Scrivia","553.0","577.0","1130.0"
"006031","Carentino","174.0","153.0","327.0"
"006032","Carezzano","202.0","231.0","433.0"
"006033","Carpeneto","484.0","483.0","967.0"
"006034","Carrega Ligure","50.0","34.0","84.0"
"006035","Carrosio","259.0","245.0","504.0"
"006036","Cartosio","364.0","391.0","755.0"
"006037","Casal Cermelli","596.0","654.0","1250.0"
"006038","Casaleggio Boiro","193.0","177.0","370.0"
"006039","Casale Monferrato","16123.0","18123.0","34246.0"
"006040","Casalnoceto","470.0","491.0","961.0"
"006041","Casasco","71.0","68.0","139.0"
"006042","Cassano Spinola","797.0","886.0","1683.0"
"006043","Cassine","1488.0","1486.0","2974.0"
"006044","Cassinelle","472.0","453.0","925.0"
"006045","Castellania","45.0","47.0","92.0"
"006046","Castellar Guidobono","208.0","193.0","401.0"
"006047","Castellazzo Bormida","2200.0","2322.0","4522.0"
"006048","Castelletto d'Erro","75.0","83.0","158.0"
"006049","Castelletto d'Orba","1009.0","997.0","2006.0"
"006050","Castelletto Merli","235.0","237.0","472.0"
"006051","Castelletto Monferrato","767.0","757.0","1524.0"
"006052","Castelnuovo Bormida","325.0","369.0","694.0"
"006053","Castelnuovo Scrivia","2563.0","2684.0","5247.0"
"006054","Castelspina","197.0","216.0","413.0"
"006055","Cavatore","143.0","152.0","295.0"
"006056","Cella Monte","251.0","248.0","499.0"
"006057","Cereseto","215.0","201.0","416.0"
"006058","Cerreto Grue","159.0","158.0","317.0"
"006059","Cerrina Monferrato","679.0","712.0","1391.0"
"006060","Coniolo","222.0","233.0","455.0"
"006061","Conzano","479.0","483.0","962.0"
"006062","Costa Vescovato","168.0","165.0","333.0"
"006063","Cremolino","549.0","534.0","1083.0"
"006064","Cuccaro Monferrato","155.0","173.0","328.0"
"006065","Denice","85.0","88.0","173.0"
"006066","Dernice","94.0","88.0","182.0"
"006067","Fabbrica Curone","307.0","337.0","644.0"
"006068","Felizzano","1145.0","1176.0","2321.0"
"006069","Fraconalto","181.0","145.0","326.0"
"006070","Francavilla Bisio","251.0","265.0","516.0"
"006071","Frascaro","207.0","226.0","433.0"
"006072","Frassinello Monferrato","235.0","256.0","491.0"
"006073","Frassineto Po","691.0","747.0","1438.0"
"006074","Fresonara","363.0","341.0","704.0"
"006075","Frugarolo","958.0","1023.0","1981.0"
"006076","Fubine Monferrato","798.0","861.0","1659.0"
"006077","Gabiano","577.0","568.0","1145.0"
"006078","Gamalero","405.0","443.0","848.0"
"006079","Garbagna","338.0","347.0","685.0"
"006080","Gavazzana","98.0","77.0","175.0"
"006081","Gavi","2268.0","2320.0","4588.0"
"006082","Giarole","346.0","380.0","726.0"
"006083","Gremiasco","159.0","161.0","320.0"
"006084","Grognardo","137.0","121.0","258.0"
"006085","Grondona","242.0","256.0","498.0"
"006086","Guazzora","158.0","148.0","306.0"
"006087","Isola Sant'Antonio","365.0","347.0","712.0"
